ID,pcons,proq3,M,N,Meff,ppv,TPR,FPR,tm,fdr
PF14282.3,0.214,0.28197,,106,10712.272883252099,,,,,0.4930375
PF14283.3,0.136,0.140087,,215,161.728000613802,,,,,0.599055
PF14284.3,0.140,0.427229,,150,189.86061002333335,,,,,0.4936511
PF14285.3,0.309,0.513755,,107,299.16028586473055,,,,,0.1389766
PF14286.3,0.052,0.236184,,372,552.286607211892,,,,,0.6055393
PF14287.3,0.276,0.384252,,72,235.0930602600053,,,,,0.3748747
PF14288.3,0.168,0.500239,,113,168.58804942155652,,,,,0.4111148
PF14289.3,0.295,0.394462,,103,1175.7440095496386,,,,,0.1720196
PF14290.3,0.104,0.229749,,241,90.72297347833283,,,,,0.6236277
PF14291.3,0.145,0.502212,,236,1542.6421633903374,,,,,0.4083362
PF14292.3,0.150,0.242643,,125,1306.7242711102456,,,,,0.4789095
PF14293.3,0.336,0.381628,,59,97.20261232077684,,,,,0.2567829
PF14294.3,0.342,0.63434,,71,103.7704384754318,,,,,0.1699561
PF14296.3,0.060,0.317115,,427,394.19903048012816,,,,,0.6167
PF14297.3,0.371,0.485614,,94,186.0914338858591,,,,,0.2018127
PF14298.3,0.059,0.144123,,431,101.44877288409816,,,,,0.4816139
PF14299.3,0.170,0.229648,,159,218.36028193367775,,,,,0.422645
PF14300.3,0.304,0.380255,1043,121,145.212172211877,0.356435643564,0.356435643564,0.643564356436,0.4605,0.3133201
PF14301.3,0.310,0.158789,,101,340.3552690423011,,,,,0.3036885
PF14302.3,0.393,0.223497,,75,215.49715991000338,,,,,0.1770401
PF14303.3,0.149,0.252596,,168,392.3039428550649,,,,,0.5869683
PF14305.3,0.461,0.615673,65523,200,1509.42661301562,0.56,0.56,0.44,0.6696,0.06349206
PF14306.3,0.334,0.639613,2061,157,307.946045182511,0.519083969466,0.519083969466,0.480916030534,0.5968,0.09693878
PF14307.3,0.288,0.499229,2799,281,406.686941053767,0.459459459459,0.459459459459,0.540540540541,0.5469,0.2783037
PF14308.3,0.159,0.45307,,205,112.12723256298582,,,,,0.4813333
PF14309.3,0.150,0.422658,,186,186.86438519644335,,,,,0.5217805
PF14310.3,0.315,0.297395,11081,70,2684.93364800191,0.6,0.6,0.4,0.502,0.1403509
PF14311.3,0.375,0.541399,,55,966.6082662221821,,,,,0.08826291
PF14313.3,0.212,0.410073,9142,57,750.413973174976,0.461538461538,0.461538461538,0.538461538462,0.1777,0.3936472
PF14314.3,0.031,0.14271,,691,174.58143111923775,,,,,0.637473
PF14315.3,0.3,0.557269,20828,257,889.058095037523,0.566096423017,0.566096423017,0.433903576983,0.6408,0.1058452
PF14316.3,0.194,0.582449,,153,300.5520474276668,,,,,0.2666667
PF14317.3,0.207,0.594569,,64,62.46666666666671,,,,,0.2428181
PF14318.3,0.118,0.42625,,229,123.9759178599286,,,,,0.5182692
PF14319.3,0.219,0.501048,,107,162.8932267407349,,,,,0.4096264
PF14320.3,0.053,0.0679225,,311,3.0,,,,,0.4308157
PF14321.3,0.194,0.324862,,140,231.3896814031605,,,,,0.3729207
PF14322.3,0.334,0.449,22797,196,1512.24623571847,0.410204081633,0.410204081633,0.589795918367,0.6289,0.2583893
PF14323.3,0.154,0.486697,224,219,45.7113212094333,0.333941605839,0.333941605839,0.666058394161,0.3416,0.4325581
PF14324.3,0.152,0.181294,1518,130,160.627604086563,0.409230769231,0.409230769231,0.590769230769,0.2502,0.5286121
PF14325.3,0.203,0.271236,,125,198.96112108094763,,,,,0.5124189
PF14326.3,0.265,0.408364,,77,524.7701217019737,,,,,0.2288898
PF14327.3,0.321,0.507615,979,80,186.859174269897,0.36,0.36,0.64,0.4417,0.2814159
PF14328.3,0.157,0.48547,,156,56.54997920143336,,,,,0.4348228
PF14329.3,0.198,0.471217,,206,177.78214815768015,,,,,0.4560092
PF14330.3,0.244,0.567364,,98,203.20095895864074,,,,,0.2951775
PF14331.3,0.193,0.57078,,261,282.28156498673326,,,,,0.288671
PF14332.3,0.229,0.659027,,151,433.80668339384033,,,,,0.1532258
PF14333.3,0.352,0.409295,,76,148.58640523271973,,,,,0.2257543
PF14334.3,0.168,0.200644,,164,234.1333495241275,,,,,0.5615935
PF14335.3,0.117,0.283913,,231,104.90423205438233,,,,,0.575959
PF14336.3,0.143,0.48777,454,252,110.476772067587,0.447619047619,0.447619047619,0.552380952381,0.4923,0.3766272
PF14337.3,0.132,0.481667,497,157,170.293087962688,0.318066157761,0.318066157761,0.681933842239,0.2529,0.441629
PF14338.3,0.356,0.561475,,87,447.57306582813567,,,,,0.1212976
PF14339.3,0.105,0.157417,,245,4114.9715071461815,,,,,0.2864322
PF14340.3,0.152,0.45219,,136,411.2738143727901,,,,,0.4819341
PF14341.3,0.361,0.414435,,51,549.308016491011,,,,,0.2146508
PF14342.3,0.225,0.304752,,134,58.486956979076055,,,,,0.47474
PF14343.3,0.346,0.418624,,58,195.33946717390373,,,,,0.1338216
PF14345.3,0.171,0.274222,,140,287.9650642092408,,,,,0.3817568
PF14346.3,0.277,0.58236,632,90,191.82121077569,0.377777777778,0.377777777778,0.622222222222,0.4026,0.2665051
PF14347.3,0.184,0.452232,,92,221.0554565117837,,,,,0.3235588
PF14348.3,0.145,0.258564,,194,105.93357083516031,,,,,0.5892183
PF14349.3,0.085,0.172543,,518,183.73741757001028,,,,,0.5487073
PF14350.3,0.112,0.432091,,337,275.60665765771097,,,,,0.5081281
PF14351.3,0.078,0.248867,,310,83.38097250367836,,,,,0.6170632
PF14352.3,0.146,0.184027,,139,1065.316627294257,,,,,0.3336372
PF14353.3,0.141,0.344592,,119,345.7563046712841,,,,,0.5139949
PF14354.3,0.227,0.530076,,58,340.52943722943724,,,,,0.1966427
PF14355.3,0.290,0.415953,,73,112.41758936598916,,,,,0.3437273
PF14356.3,0.061,0.166443,,452,65.2753531070879,,,,,0.5763612
PF14357.3,0.299,0.441986,,85,217.68865922894634,,,,,0.3233256
PF14359.3,0.512,0.613337,5739,92,933.002038679959,0.521739130435,0.521739130435,0.478260869565,0.5002,0.06892655
PF14360.3,0.299,0.246881,,75,4509.693369337062,,,,,0.3233256
PF14361.3,0.295,0.597542,2600,92,693.878927561075,0.339130434783,0.339130434783,0.660869565217,0.4257,0.2363636
PF14362.3,0.084,0.371924,,303,166.17985872874783,,,,,0.575566
PF14363.3,0.235,0.268598,,94,107.08106929558136,,,,,0.456232
PF14365.3,0.151,0.197899,,107,280.1332968845771,,,,,0.4230288
PF14366.3,0.182,0.431263,,146,70.64427922185895,,,,,0.3822844
PF14367.3,0.446,0.544935,15236,129,3223.09835518504,0.557275541796,0.557275541796,0.442724458204,0.4684,0.08703879
PF14368.3,0.207,0.383947,,102,1058.8583389594646,,,,,0.4711403
PF14370.3,0.216,0.229238,2079,61,145.304175211709,0.437908496732,0.437908496732,0.562091503268,0.2167,0.4473458
PF14371.3,0.183,0.274588,10319,151,2070.76719887917,0.542328042328,0.542328042328,0.457671957672,0.4618,0.2097625
PF14372.3,0.340,0.456187,,102,244.06288239816328,,,,,0.2465139
PF14374.3,0.268,0.172404,1534,74,175.671873018593,0.286486486486,0.286486486486,0.713513513514,0.0744,0.3961905
PF14375.3,0.228,0.564403,,52,184.3191814382839,,,,,0.1574394
PF14376.3,0.183,0.583072,,133,202.6361135208953,,,,,0.2659769
PF14377.3,0.196,0.199486,,140,303.0955545902879,,,,,0.5228306
PF14378.3,0.181,0.392363,,184,3063.7573480556057,,,,,0.5101691
PF14380.3,0.175,0.221987,,98,702.4270589441887,,,,,0.3930718
PF14381.3,0.115,0.390779,,199,76.23197519684767,,,,,0.5358142
PF14384.3,0.285,0.627962,,56,565.3765241609614,,,,,0.1768293
PF14385.3,0.395,0.431517,,163,85.17598527617837,,,,,0.1767994
PF14386.3,0.160,0.470906,,186,90.23090619428282,,,,,0.456478
PF14387.3,0.202,0.403961,,115,71.54141406116271,,,,,0.5135979
PF14388.3,0.111,0.433218,,312,157.78249851266196,,,,,0.5075327
PF14389.3,0.271,0.35903,1524,76,115.678351662764,0.284210526316,0.284210526316,0.715789473684,0.2894,0.3878474
PF14390.3,0.109,0.438078,,298,222.94739990401737,,,,,0.5017588
PF14391.3,0.095,0.128916,,310,112.45458347378774,,,,,0.4473458
PF14392.3,0.222,0.100663,,50,2776.391487569592,,,,,0.2667618
PF14393.3,0.394,0.48892,,223,435.62110484794823,,,,,0.1777778
PF14394.3,0.136,0.467848,,166,159.1924447223704,,,,,0.4594825
PF14395.3,0.157,0.325783,7013,229,203.867210565853,0.434554973822,0.434554973822,0.565445026178,0.3582,0.5255987
PF14396.3,0.127,0.0721762,,210,7.742857142857144,,,,,0.5704646
PF14397.3,0.179,0.292441,,274,3492.480801541309,,,,,0.390541
PF14398.3,0.392,0.558083,65530,199,2256.90368329917,0.5140562249,0.5140562249,0.4859437751,0.6883,0.1268861
PF14399.3,0.269,0.515232,5156,126,356.761165999187,0.507936507937,0.507936507937,0.492063492063,0.5899,0.1954523
PF14400.3,0.194,0.499031,,164,132.2287572318468,,,,,0.4136786
PF14401.3,0.235,0.566363,,154,184.8126031770302,,,,,0.2740458
PF14402.3,0.065,0.19957,,311,1779.9263857752019,,,,,0.6240687
PF14403.3,0.081,0.427002,16182,373,273.738897649288,0.365487674169,0.365487674169,0.634512325831,0.2675,0.5166506
PF14407.3,0.542,0.709411,526,54,151.817706940593,0.42962962963,0.42962962963,0.57037037037,0.4385,0.0878187
PF14408.3,0.217,0.148605,,59,53.842122785195606,,,,,0.2884967
PF14409.3,0.227,0.125093,,57,5.0,,,,,0.2436364
PF14410.3,0.225,0.472202,,69,61.468379005103465,,,,,0.2629293
PF14411.3,0.156,0.566168,,79,132.75088911457826,,,,,0.2967437
PF14412.3,0.175,0.573906,,113,258.2859790372036,,,,,0.2849944
PF14413.3,0.211,0.249638,1499,117,229.477758487532,0.351535836177,0.351535836177,0.648464163823,0.2982,0.4981413
PF14415.3,0.082,0.148836,,345,94.94876920320601,,,,,0.5305543
PF14416.3,0.287,0.277448,,53,527.7736394841108,,,,,0.1894977
PF14417.3,0.14,0.392328,107,131,33.9974690514164,0.371951219512,0.371951219512,0.628048780488,0.2989,0.5546981
PF14418.3,0.177,0.48913,,78,42.91117216117215,,,,,0.3924915
PF14419.3,0.133,0.469414,,174,21.18003663003663,,,,,0.4579519
PF14420.3,0.666,0.828454,,54,658.6641300917399,,,,,0
PF14421.3,0.482,0.640663,6386,110,1108.91987215529,0.603636363636,0.603636363636,0.396363636364,0.6961,0.05291005
PF14423.3,0.153,0.349641,,178,27.794361857546317,,,,,0.5772254
PF14424.3,0.125,0.28426,,133,9464.115005997408,,,,,0.422368
PF14425.3,0.195,0.470763,,119,52.96063337240078,,,,,0.4567901
PF14426.3,0.291,0.515366,,60,34.76666666666666,,,,,0.3412409
PF14427.3,0.209,0.2303,,117,2129.2734477628464,,,,,0.3903226
PF14428.3,0.114,0.148763,,137,3.0000000000000013,,,,,0.4909676
PF14429.3,0.153,0.389708,2940,189,151.402287787526,0.46511627907,0.46511627907,0.53488372093,0.3963,0.433162
PF14430.3,0.163,0.479967,,128,66.92231379731385,,,,,0.3271646
PF14431.3,0.147,0.499213,,133,113.71381289549954,,,,,0.4136213
PF14432.3,0.424,0.556141,,125,687.0094246848794,,,,,0.1205674
PF14433.3,0.294,0.498357,9966,125,2596.8053709853,0.460063897764,0.460063897764,0.539936102236,0.5085,0.2730755
PF14434.3,0.266,0.349778,,120,45.99154734154741,,,,,0.3977415
PF14435.3,0.139,0.220825,,170,316.79097301729837,,,,,0.5322196
PF14436.3,0.223,0.302915,1103,119,165.484312765205,0.402684563758,0.402684563758,0.597315436242,0.4196,0.4782609
PF14437.3,0.636,0.57106,39712,147,979.32751653038,0.567934782609,0.567934782609,0.432065217391,0.7577,0.05027933
PF14438.3,0.342,0.388036,8879,71,530.044543329815,0.544943820225,0.544943820225,0.455056179775,0.5669,0.2192205
PF14439.3,0.653,0.629108,41075,99,1103.59443050773,0.637096774194,0.637096774194,0.362903225806,0.6699,0.04545455
PF14440.3,0.452,0.596055,33268,79,1306.55958702811,0.560606060606,0.560606060606,0.439393939394,0.643,0.06634499
PF14441.3,0.374,0.503839,,60,304.622235284004,,,,,0.1639344
PF14442.3,0.202,0.223643,,92,7.0,,,,,0.4567695
PF14443.3,0.137,0.22495,,119,11002.812495502158,,,,,0.4896997
PF14444.3,0.278,0.440376,17304,54,2213.48670865159,0.444444444444,0.444444444444,0.555555555556,0.3079,0.3614679
PF14445.3,0.190,0.200956,,56,16041.472113295597,,,,,0.3586291
PF14446.3,0.220,0.614239,,51,2343.425179424183,,,,,0.2046632
PF14448.3,0.294,0.0720118,,58,14.742853668585502,,,,,0.3342037
PF14449.3,0.236,0.195804,,70,115.1791906745409,,,,,0.4551181
PF14450.3,0.339,0.569487,65497,163,2647.41767535297,0.495098039216,0.495098039216,0.504901960784,0.6162,0.1560325
PF14451.3,0.567,0.682872,36894,75,2363.17273409069,0.632978723404,0.632978723404,0.367021276596,0.6732,0.04950495
PF14452.3,0.492,0.569457,13004,57,1538.13352505369,0.58041958042,0.58041958042,0.41958041958,0.5456,0.06486486
PF14453.3,0.516,0.679217,24028,54,1779.79807469513,0.555555555556,0.555555555556,0.444444444444,0.5084,0.05777778
PF14454.3,0.322,0.242896,,62,68.33360239067804,,,,,0.2786447
PF14455.3,0.123,0.213301,,177,17.33333333333333,,,,,0.5154074
PF14456.3,0.109,0.396989,,303,33.95833333333335,,,,,0.5515205
PF14457.3,0.136,0.413205,,178,22.23333333333333,,,,,0.5329341
PF14459.3,0.148,0.526624,,131,144.8831774462406,,,,,0.3690383
PF14460.3,0.152,0.561482,,174,98.26602179222502,,,,,0.3067608
PF14461.3,0.343,0.637595,14961,115,802.389958267874,0.503472222222,0.503472222222,0.496527777778,0.6219,0.1057994
PF14462.3,0.374,0.368604,,124,62.88360821455975,,,,,0.1991369
PF14463.3,0.120,0.466569,,150,6.999999999999998,,,,,0.4609949
PF14464.3,0.225,0.365633,6962,98,624.120840173388,0.473469387755,0.473469387755,0.526530612245,0.4351,0.4124661
PF14466.3,0.136,0.103303,2394,104,1611.15866932776,0.503846153846,0.503846153846,0.496153846154,0.2296,0.2588679
PF14467.3,0.306,0.513347,611,114,217.288662197813,0.561403508772,0.561403508772,0.438596491228,0.5767,0.1333776
PF14468.3,0.205,0.258575,,132,20.00000000000003,,,,,0.5112511
PF14469.3,0.282,0.584951,,120,56.12305887215987,,,,,0.2166517
PF14470.3,0.238,0.332363,2430,90,202.134131152065,0.542222222222,0.542222222222,0.457777777778,0.3153,0.3250249
PF14471.3,0.216,0.0415628,,57,6.170238095238093,,,,,0.3794794
PF14472.3,0.344,0.288351,,95,39.831656003968014,,,,,0.2394079
PF14473.3,0.171,0.497483,,129,41.53014858579519,,,,,0.4168587
PF14474.3,0.179,0.563995,,120,169.92428404890182,,,,,0.2984456
PF14476.3,0.082,0.166626,,313,43.0355451452072,,,,,0.6314871
PF14477.3,0.194,0.185665,,63,10.999999999999996,,,,,0.2794022
PF14478.3,0.308,0.46555,2669,71,546.3229060896,0.522471910112,0.522471910112,0.477528089888,0.4948,0.2000948
PF14479.3,0.105,0.396167,1410,188,261.671097125137,0.248936170213,0.248936170213,0.751063829787,0.2665,0.5523789
PF14480.3,0.287,0.556286,,73,279.459488320965,,,,,0.2370961
PF14481.3,0.197,0.14971,81,98,13,0.45306122449,0.45306122449,0.54693877551,0.223,0.3767123
PF14484.3,0.204,0.53408,,72,271.39519280619675,,,,,0.3582516
PF14485.3,0.285,0.141048,,50,44.49876847290632,,,,,0.3541888
PF14486.3,0.217,0.426257,13428,295,2036.39564098177,0.548780487805,0.548780487805,0.451219512195,0.5323,0.2342495
PF14487.3,0.160,0.44205,,200,243.44557040975292,,,,,0.4287206
PF14488.3,0.324,0.484198,22991,164,567.18381776416,0.509756097561,0.509756097561,0.490243902439,0.5642,0.1963338
PF14489.3,0.349,0.56239,18006,81,174.876119094246,0.546798029557,0.546798029557,0.453201970443,0.5975,0.1058824
PF14490.3,0.275,0.617645,38758,86,2495.29136980608,0.432558139535,0.432558139535,0.567441860465,0.0927,0.1976744
PF14491.3,0.118,0.284414,,223,524.6838940106722,,,,,0.5935599
PF14492.3,0.556,0.567485,13419,73,860.752702034297,0.562841530055,0.562841530055,0.437158469945,0.6488,0.06521739
PF14493.3,0.31,0.349575,3713,87,351.503184193948,0.376146788991,0.376146788991,0.623853211009,0.4659,0.3036885
PF14494.3,0.078,0.151369,,253,1227.5897600791372,,,,,0.5598641
PF14495.3,0.3,0.371602,65427,135,4733.84809095309,0.420118343195,0.420118343195,0.579881656805,0.4293,0.3193636
PF14496.3,0.253,0.585517,1177,203,217.577882801876,0.370078740157,0.370078740157,0.629921259843,0.6225,0.2602996
PF14497.3,0.411,0.484981,,101,4411.314322982937,,,,,0.1628264
PF14498.3,0.223,0.537517,3047,226,449.602664906033,0.543362831858,0.543362831858,0.456637168142,0.527,0.1661055
PF14499.3,0.108,0.162417,65523,221,1073.07623683381,0.452079566004,0.452079566004,0.547920433996,0.334,0.3892883
PF14500.3,0.115,0.400375,,287,159.34229519461283,,,,,0.5474453
PF14501.3,0.627,0.635832,65520,101,10214.9969910602,0.616600790514,0.616600790514,0.383399209486,0.6699,0.05487805
PF14503.3,0.12,0.33693,112738,220,11456.0645571698,0.449090909091,0.449090909091,0.550909090909,0.3944,0.4065123
PF14504.3,0.205,0,6763,76,2327.40358583666,0.468421052632,0.468421052632,0.531578947368,0.352,0.4077411
PF14505.3,0.128,0.206392,177,254,57.049717027039,0.44094488189,0.44094488189,0.55905511811,0.246,0.5172727
PF14506.3,0.483,0.519851,82754,111,7009.30098548452,0.615107913669,0.615107913669,0.384892086331,0.5775,0.06362379
PF14507.3,0.439,0.440776,65535,108,2166.66552331195,0.607407407407,0.607407407407,0.392592592593,0.4938,0.09625213
PF14508.3,0.207,0.479899,2049,281,525.558271191606,0.547652916074,0.547652916074,0.452347083926,0.6341,0.1957467
PF14509.3,0.374,0.615419,5411,97,472.408027245559,0.604938271605,0.604938271605,0.395061728395,0.5414,0.05271565
PF14510.3,0.233,0.235336,,83,171.98878261037174,,,,,0.4591097
PF14511.3,0.125,0.472355,275,188,42.9809648247644,0.340425531915,0.340425531915,0.659574468085,0.2629,0.4554113
PF14512.3,0.165,0.381192,56813,180,2003.85644717129,0.466666666667,0.466666666667,0.533333333333,0.3856,0.4330162
PF14513.3,0.061,0.270585,,263,1637.0416744020968,,,,,0.6295469
PF14514.3,0.425,0.517315,12775,124,1217.62643325326,0.412903225806,0.412903225806,0.587096774194,0.4601,0.148581
PF14515.3,0.222,0.574728,208,93,10.5440868655155,0.339055793991,0.339055793991,0.660944206009,0.4273,0.2836241
PF14516.3,0.108,0.416219,10178,305,585.120490425408,0.357798165138,0.357798165138,0.642201834862,0.349,0.5293296
PF14517.3,0.1,0.157603,191902,218,48233.9720589685,0.43119266055,0.43119266055,0.56880733945,0.2573,0.5124481
PF14518.3,0.156,0.50333,421,168,41.0501414277071,0.266666666667,0.266666666667,0.733333333333,0.2234,0.4072306
PF14519.3,0.156,0.353381,9066,260,1883.1891839611,0.470769230769,0.470769230769,0.529230769231,0.4463,0.3702111
PF14520.3,0.632,0.74958,10718,53,1502.6799071089,0.511278195489,0.511278195489,0.488721804511,0.7323,0.04605263
PF14521.3,0.26,0.447866,1481,124,379.018932642414,0.467741935484,0.467741935484,0.532258064516,0.4073,0.321943
PF14522.3,0.202,0.536837,591,63,161.839303680746,0.506329113924,0.506329113924,0.493670886076,0.2333,0.2058414
PF14523.3,0.32,0.394155,4443,100,353.905568019819,0.296,0.296,0.704,0.4266,0.2832675
PF14524.3,0.322,0.453168,2400,128,1024.12701960989,0.60625,0.60625,0.39375,0.6543,0.1179856
PF14525.3,0.278,0.609309,,176,2104.2768926958865,,,,,0.06519208
PF14526.3,0.46,0.593889,6308,142,1148.24912638373,0.588732394366,0.588732394366,0.411267605634,0.4854,0.05392912
PF14529.3,0.363,0.558745,22496,118,1190.00510367115,0.549152542373,0.549152542373,0.450847457627,0.6156,0.1006441
PF14530.3,0.292,0.667785,20264,130,1501.26889879032,0.455384615385,0.455384615385,0.544615384615,0.6473,0.1450094
PF14531.3,0.4,0.511049,351273,235,19292.7688187646,0.551020408163,0.551020408163,0.448979591837,0.7142,0.1176471
PF14532.3,0.326,0.571736,65528,132,4963.1426180242,0.551515151515,0.551515151515,0.448484848485,0.485,0.102482
PF14533.3,0.229,0,1373,117,176.541330990043,0.378839590444,0.378839590444,0.621160409556,0.2632,0.4666836
PF14534.3,0.486,0.569307,2625,96,761.002173852507,0.5625,0.5625,0.4375,0.5869,0.06493506
PF14535.3,0.429,0.635732,6612,96,549.912636408477,0.541666666667,0.541666666667,0.458333333333,0.6488,0.06555423
PF14536.3,0.209,0.485697,,116,67.79278499278499,,,,,0.4342998
PF14537.3,0.153,0.487948,3437,66,482.072091380566,0.533333333333,0.533333333333,0.466666666667,0.1969,0.2311301
PF14538.3,0.203,0.465006,,151,145.04819052739143,,,,,0.4373408
PF14539.3,0.498,0.592129,40518,127,1094.69383404802,0.625786163522,0.625786163522,0.374213836478,0.6516,0.05102041
PF14540.3,0.174,0.549614,12303,118,3815.26628472718,0.471186440678,0.471186440678,0.528813559322,0.5056,0.2635934
PF14541.3,0.351,0.544375,18127,154,1773.02346135213,0.532467532468,0.532467532468,0.467532467532,0.5729,0.1304936
PF14542.3,0.448,0.568419,65531,75,5559.73319853916,0.537234042553,0.537234042553,0.462765957447,0.629,0.08850365
PF14543.3,0.192,0.335071,13452,157,1698.23022879474,0.519083969466,0.519083969466,0.480916030534,0.5478,0.3108253
PF14544.3,0.198,0.586865,104,99,41.1340010550688,0.342741935484,0.342741935484,0.657258064516,0.2805,0.258697
PF14545.3,0.160,0.213579,,138,57.253904701092495,,,,,0.4384979
PF14547.3,0.257,0.58386,4615,74,467.801972522258,0.47027027027,0.47027027027,0.52972972973,0.3963,0.1956522
PF14549.3,0.523,0.680399,65495,53,3813.20579665417,0.496240601504,0.496240601504,0.503759398496,0.4272,0.06624204
PF14550.3,0.211,0.476145,,123,161.99982141457946,,,,,0.4052936
PF14551.3,0.446,0.688969,7961,112,443.915168830793,0.410714285714,0.410714285714,0.589285714286,0.5513,0.1271676
PF14552.3,0.502,0,16847,53,809.361118287118,0.488721804511,0.488721804511,0.511278195489,0.3953,0.1310541
PF14554.3,0.198,0.467531,727,51,93.9697567821466,0.46875,0.46875,0.53125,0.1849,0.3324624
PF14556.3,0.179,0.279148,13,90,3,0.417777777778,0.417777777778,0.582222222222,0.2142,0.4301303
PF14557.3,0.274,0.494774,65527,168,4079.30417619447,0.357142857143,0.357142857143,0.642857142857,0.2862,0.3800264
PF14558.3,0.205,0.331376,3361,118,712.364204821484,0.498305084746,0.498305084746,0.501694915254,0.4332,0.3426418
PF14559.3,0.447,0.569175,298012,65,57385.5025300111,0.509202453988,0.509202453988,0.490797546012,0.6016,0.1110266
PF14560.3,0.369,0.601904,7224,72,1285.73460986546,0.538888888889,0.538888888889,0.461111111111,0.5002,0.08781362
PF14561.3,0.484,0.696915,64991,85,7051.2618411102,0.549295774648,0.549295774648,0.450704225352,0.5431,0.05383023
PF14562.3,0.076,0.197882,53,272,20.150394050394,0.364705882353,0.364705882353,0.635294117647,0.2253,0.5775764
PF14564.3,0.193,0.500849,65,104,24.009126984127,0.480769230769,0.480769230769,0.519230769231,0.2785,0.2878229
PF14565.3,0.181,0.517126,1220,134,84.4914038252605,0.262686567164,0.262686567164,0.737313432836,0.2512,0.3815498
PF14566.3,0.173,0.380685,4746,139,360.397713709717,0.408045977011,0.408045977011,0.591954022989,0.3026,0.5142009
PF14567.3,0.318,0.510662,5696,118,705.88772982115,0.464406779661,0.464406779661,0.535593220339,0.4586,0.2406172
PF14568.3,0.268,0.467813,4662,114,577.573527031586,0.487719298246,0.487719298246,0.512280701754,0.5049,0.2693498
PF14569.3,0.177,0.469096,54543,77,5883.50226143911,0.497409326425,0.497409326425,0.502590673575,0.2516,0.3001433
PF14571.3,0.143,0.403175,,103,97.88710851639416,,,,,0.5454343
PF14572.3,0.227,0.463877,52128,184,1734.41836753237,0.552173913043,0.552173913043,0.447826086957,0.6639,0.192812
PF14573.3,0.655,0.548342,96625,81,20473.4591450293,0.532019704433,0.532019704433,0.467980295567,0.6636,0.06666667
PF14574.3,0.207,0.539303,1471,392,375.458519318924,0.44387755102,0.44387755102,0.55612244898,0.6292,0.3034703
PF14575.3,0.175,0.281161,,78,133.3305493041262,,,,,0.551203
PF14576.3,0.091,0.422431,,290,83.75777542949238,,,,,0.5218839
PF14577.3,0.139,0.433546,,233,82.81701980441946,,,,,0.5070457
PF14578.3,0.354,0.431635,32193,77,665.887123459999,0.544041450777,0.544041450777,0.455958549223,0.2325,0.1853733
PF14579.3,0.505,0.569254,9825,91,1534.61677589339,0.605263157895,0.605263157895,0.394736842105,0.5861,0.05234657
PF14580.3,0.197,0.180788,429273,163,115976.586290516,0.583333333333,0.583333333333,0.416666666667,0.2773,0.1901709
PF14581.3,0.268,0.434072,8118,81,3222.89139428565,0.502463054187,0.502463054187,0.497536945813,0.4927,0.2813203
PF14582.3,0.33,0.555571,65529,225,3497.23859150329,0.552397868561,0.552397868561,0.447602131439,0.5752,0.1109422
PF14583.3,0.085,0.11989,12768,384,1077.49356317495,0.475,0.475,0.525,0.3796,0.3980481
PF14584.3,0.190,0.478972,,149,234.85722777932682,,,,,0.4378969
PF14585.3,0.212,0.0520172,,65,16.61755100909563,,,,,0.3183198
PF14586.3,0.159,0.445432,8572,172,336.781130112931,0.439534883721,0.439534883721,0.560465116279,0.3453,0.4223224
PF14587.3,0.243,0.478926,5791,353,379.85494592699,0.463193657984,0.463193657984,0.536806342016,0.5678,0.3094496
PF14588.3,0.4,0.541325,22757,145,2546.33085521414,0.556473829201,0.556473829201,0.443526170799,0.5991,0.09663866
PF14589.3,0.235,0.377411,3759,232,592.734274763921,0.398275862069,0.398275862069,0.601724137931,0.598,0.456232
PF14590.3,0.125,0.235839,144494,166,34955.4298692916,0.385542168675,0.385542168675,0.614457831325,0.2523,0.505422
PF14591.3,0.221,0.410295,,89,16.194871794871784,,,,,0.4815085
PF14592.3,0.08,0.151614,39718,259,12418.9588406858,0.554012345679,0.554012345679,0.445987654321,0.463,0.5341967
PF14593.3,0.506,0.625239,34253,92,2577.73672675697,0.665217391304,0.665217391304,0.334782608696,0.6604,0.06040268
PF14595.3,0.215,0.482102,,129,18925.87368336639,,,,,0.3054482
PF14596.3,0.096,0.134991,,199,18.818751495880008,,,,,0.548053
PF14597.3,0.303,0.518881,65514,199,2722.80307011401,0.586345381526,0.586345381526,0.413654618474,0.6642,0.1075604
PF14598.3,0.463,0.516985,149513,105,38595.5380076795,0.589353612167,0.589353612167,0.410646387833,0.7046,0.07346491
PF14599.3,0.264,0.480132,1365,57,216.078952927841,0.461538461538,0.461538461538,0.538461538462,0.2398,0.3039181
PF14600.3,0.252,0.262092,4046,61,505.529467958082,0.535947712418,0.535947712418,0.464052287582,0.4659,0.212548
PF14601.3,0.246,0.572429,236,80,44.2760509489749,0.28,0.28,0.72,0.242,0.2849255
PF14603.3,0.232,0.337879,52344,77,5205.1268766043,0.528497409326,0.528497409326,0.471502590674,0.4445,0.2459605
PF14605.3,0.378,0.587644,103024,52,6492.21672053031,0.607692307692,0.607692307692,0.392307692308,0.622,0.0631136
PF14606.3,0.622,0.610998,41856,177,8248.30758876972,0.607223476298,0.607223476298,0.392776523702,0.7444,0.04724409
PF14607.3,0.171,0.363776,836,141,149.468345467045,0.470254957507,0.470254957507,0.529745042493,0.252,0.4397575
PF14609.3,0.042,0.126608,,618,352.75866043477083,,,,,0.6376409
